Time (s),Station1_Amplitude (mm/s),Station2_Amplitude (mm/s)
1.71085542771386,0.00464514712002065,-0.437460979900817
1.72086043021511,-0.08242644675253,-0.361031893345629
1.73086543271636,-0.0629103712921682,-0.311356636366379
1.74087043521761,-0.101444291341257,-0.199042230424545
1.75087543771886,-0.00610798668647945,0.00653673448424218
1.76088044022011,-0.0150766933545974,0.206206846546374
1.77088544272136,-0.0765960048336066,0.315919476237401
1.78089044522261,-0.00958812646970917,0.430789596886719
1.79089544772386,0.00728142457994529,0.3945725627357
1.80090045022511,0.00467071464524288,0.209247573174042
1.81090545272636,0.0346381608218604,0.0300449061803055
1.82091045522761,-0.0179893283556301,-0.18611508586191
1.83091545772886,-0.0530594806226925,-0.354791311812483
1.84092046023012,-0.0186058133309639,-0.466341735148366
1.85092546273137,-0.0866387356591334,-0.394894017055217
1.86093046523262,0.0369414635510001,-0.336007843382897
1.87093546773387,-0.0309486097498275,-0.103439366223015
1.88094047023512,0.0192092600094377,0.222309852468803
1.89094547273637,-0.0105154811344536,0.33221361545664
1.90095047523762,-0.00558846429190202,0.515472316383701
1.91095547773887,-0.0632800600786357,0.407599580454982
1.92096048024012,-0.0249368842358697,0.337627664535821
1.93096548274137,0.0568890804955697,0.195502373527564
1.94097048524262,-0.0652278821697647,-0.113660072029874
1.95097548774387,-0.0277520841108398,-0.30131969292526
1.96098049024512,-0.0345667182835728,-0.40352400318921
1.97098549274637,0.044347218510171,-0.506952385772339
1.98099049524762,0.0619762415552542,-0.316816155030311
1.99099549774887,-0.0528625979439603,-0.267975717021231
2.00100050025013,-0.0322629626608616,0.0461157303933154
2.01100550275138,-0.0134576921050028,0.222633118908883
2.02101050525263,-0.0277317079726783,0.47412932005416
2.03101550775388,0.0548709409358874,0.514345155727381
2.04102051025513,0.0254422057791025,0.370799105730085
2.05102551275638,0.0346475600900929,0.299785434718977
2.06103051525763,0.00853913553573682,0.100957007642054
2.07103551775888,0.0719921508980941,-0.207386920631523
2.08104052026013,0.0392104089354653,-0.427184934854843
2.09104552276138,-0.00445977211007409,-0.521015718867073
2.10105052526263,0.0510545072841046,-0.356706878946381
2.11105552776388,-0.0593636194974131,-0.284165528010482
2.12106053026513,-0.0179363761149784,-0.0854576802008751
2.13106553276638,0.0861158829090601,0.173790499076647
2.14107053526763,-0.0294641247593691,0.407451897110691
2.15107553776888,0.03172621858597,0.474269997640988
2.16108054027014,0.0168510917231817,0.469482809512644
2.17108554277139,0.0919520853789807,0.342979438520335
2.18109054527264,-0.0227990752753145,0.153654706827113
2.19109554777389,-0.0584995739750748,-0.0562091315416992
2.20110055027514,-0.012020611156365,-0.344354671645129
2.21110555277639,0.00906636897977504,-0.462017206845449
2.22111055527764,-0.0473873692675836,-0.363345294937658
2.23111555777889,-0.0690438436532594,-0.428938689668471
2.24112056028014,0.0626097266647663,-0.138049796799536
2.25112556278139,-0.0690375455088172,0.127180847963893
2.26113056528264,-0.0652929586449519,0.350750881418843
2.27113556778389,0.0016089510563694,0.364252866732125
2.28114057028514,0.0019702476305595,0.381758622508489
2.29114557278639,0.0392398384068622,0.339263612483553
2.30115057528764,-0.0216089668791773,0.242502052291674
2.31115557778889,0.0126918013752176,0.0345920506719683
2.32116058029015,-0.0423796106889947,-0.116896983585777
2.3311655827914,-0.0135883647662999,-0.321775299488069
2.34117058529265,-0.0423859811054825,-0.426436637619444
2.3511755877939,-0.0712935943455065,-0.305119115850395
2.36118059029515,-0.0453172165523207,-0.210589506619609
2.3711855927964,0.0319326829287123,-0.0609292145797821
2.38119059529765,-0.00693343001503459,0.167359622298618
2.3911955977989,0.0217109569288855,0.292589672484789
2.40120060030015,-0.00796646655051823,0.292789264840327
2.4112056028014,-0.0448630925190066,0.291489111165711
2.42121060530265,-0.0537774612305521,0.268239802331216
2.4312156078039,0.0575435902460544,-0.0123409318715918
2.44122061030515,0.109214190014244,-0.0737528724540333
2.4512256128064,0.0771906718739052,-0.185764066356428
2.46123061530765,0.0405623810848412,-0.301232515550631
2.4712356178089,-0.021164667920725,-0.226911853902098
2.48124062031016,0.0623087695474524,-0.251129977862787
2.49124562281141,0.0482600255358914,-0.118271369917315
2.50125062531266,0.0630162457445839,-0.000127754492994629
2.51125562781391,-0.0137169536680161,0.107553055770428
2.52126063031516,0.00518143359826995,0.190762018120087
2.53126563281641,0.00713769613371837,0.211750582788098
2.54127063531766,0.0711180163263608,0.243147724485548
2.55127563781891,-0.0824747541210748,0.14966135722517
2.56128064032016,-0.0595836843690446,-0.0484243185027354
2.57128564282141,-0.0354612295736862,-0.100362572101045
2.58129064532266,-0.0148674808083364,-0.181030893508212
2.59129564782391,0.0621583079056119,-0.218542464194365
2.60130065032516,-0.0125146522094447,-0.261124515516233
2.61130565282641,0.00658182970475408,-0.100067137614944
2.62131065532766,0.0880677652100529,0.0322703495240535
2.63131565782891,-0.0124392802418653,0.103830500716981
2.64132066033017,-0.0509362575650194,0.0897710740355671
2.65132566283142,0.0854820247489398,0.13570026365101
2.66133066533267,0.0335009940538008,0.144824624528555
2.67133566783392,-0.0454627896858572,0.194832521660042
2.68134067033517,0.0285423025493058,0.0937085742635476
2.69134567283642,0.0411230771322993,-0.0535693120560408
2.70135067533767,-0.0653815698262861,-0.19636362675011
2.71135567783892,0.0225948380744941,-0.02318626402385
2.72136068034017,0.0710733902260163,-0.0591872769830551
2.73136568284142,0.0496795032412151,-0.126306115985763
2.74137068534267,-0.0281870502273358,-0.140146563586165
2.75137568784392,0.0457839840128003,-0.00144923592821342
2.76138069034517,-0.0639428380495615,0.102235525115973
2.77138569284642,0.0494599133552035,0.11195850089871
2.78139069534767,0.0106065380178296,0.0232665739837457
2.79139569784892,-0.029380167658384,0.0690354590237655
2.80140070035018,0.016463300064774,0.00398963799628573
2.81140570285143,0.014702432615228,-0.0248722469724562
2.82141070535268,0.0422064431986092,-0.016249716803245
2.83141570785393,-0.0745392510870674,-0.147929360627387
2.84142071035518,-0.0512842505122442,-0.0103117107754514
2.85142571285643,-0.0485645470727789,-0.122004635005136
2.86143071535768,0.0058817248547922,-0.0302367427884679
2.87143571785893,-0.0359253578182803,0.0353602831346801
2.88144072036018,0.0477399400243939,0.0156852226268873
2.89144572286143,0.0537853230580124,-0.0184758535478414
2.90145072536268,0.0222503364521686,0.0778174834290798
2.91145572786393,0.121161821647076,0.00860315684787107
2.92146073036518,-0.0339301528983089,-0.00049194074737479
2.93146573286643,0.0624402709378599,0.00370917029075259
2.94147073536768,-0.0547125133977729,-0.00206774252149873
2.95147573786893,0.0480600025582604,-0.0143332977677084
2.96148074037019,-0.0223292128606548,0.00709654345661864
2.97148574287144,0.0102772080459768,-0.0623298587656303
2.98149074537269,-0.0299352493952683,-0.0794402098910118
2.99149574787394,0.0326442880391633,-0.00874522030131149
3.00150075037519,-0.0194087210433616,-0.121615716660535
3.01150575287644,-0.0318403481206661,0.0283467740093806
3.02151075537769,0.0638330135627017,0.0908670550640965
3.03151575787894,0.0476429187774945,-0.104669197214429
3.04152076038019,0.0497496142796798,0.105668594342493
3.05152576288144,-0.0284942829632425,0.0372166241542532
3.06153076538269,0.0457463891012522,0.0814803801132863
3.07153576788394,0.0706176701129643,-0.0977379446850074
3.08154077038519,-0.0779449719064806,0.00517248125374013
3.09154577288644,0.0104397258721907,-0.0017413361609621
3.10155077538769,-0.0630769278013612,-0.000127554521225509
3.11155577788894,-0.0221831776362012,-0.0571207635539696
3.1215607803902,0.0257369673142028,0.0151507954475165
3.13156578289145,0.0261286501465433,-0.009245465502914
3.1415707853927,-0.00743531564452511,0.091131946574001
3.15157578789395,0.0170145583465315,0.0483600380524755
3.1615807903952,0.0188412754867686,-0.0386135220180826
3.17158579289645,0.0527929325228283,0.031493254762694
3.1815907953977,-0.08588759095482,0.00173039436429868
3.19159579789895,-0.0200768019742365,-0.0880049079269464
3.2016008004002,-0.0968946267508751,0.0200846806671297
3.21160580290145,-0.0591602431989463,-0.0195685513123507
3.2216108054027,-0.061285825362236,-0.032902217249782
3.23161580790395,-0.089504741892692,0.0271293676067665
3.2416208104052,-0.057701822214605,-0.0224069187485064
3.25162581290645,0.0364155958780092,0.0375905972904736
3.2616308154077,0.0630618100087644,0.0384758952733256
3.27163581790895,0.109120158873942,-0.0176230136067342
3.28164082041021,0.106190794563167,0.0393419970988178
3.29164582291146,0.132579098052516,0.0101938164201028
3.30165082541271,0.0282065333978801,0.0101204816377967
3.31165582791396,0.0885987947522032,0.13308153006185
3.32166083041521,-0.124007778496265,0.0560724722787841
3.33166583291646,-0.110608132216741,0.115952229422881
3.34167083541771,-0.116367394523327,0.134363408209825
3.35167583791896,-0.120457567456735,0.0491621214705172
3.36168084042021,-0.107718703001883,0.0233814787852526
3.37168584292146,-0.041032305193317,0.0277787494484298
3.38169084542271,0.0696086829309029,0.0753901721231257
3.39169584792396,0.148524811734658,0.006491674032542
3.40170085042521,0.149301360673915,-0.0410721920464438
3.41170585292646,0.142243895372486,-0.0548214123051754
3.42171085542771,0.0821548402545951,-0.0641430787572121
3.43171585792896,0.137619795500588,0.0359413620332098
3.44172086043022,0.0346176709713136,-0.109507252254067
3.45172586293147,-0.0783510687133629,-0.034938578620611
3.46173086543272,-0.129279297352842,-0.05504244396732
3.47173586793397,-0.202750975897021,0.0290831494376312
3.48174087043522,-0.0950772752938688,-0.0176879694655658
3.49174587293647,-0.100443902431426,-0.0401281944497179
3.50175087543772,0.0501608940729008,0.030949671350056
3.51175587793897,0.115723345912869,0.00431977310148015
3.52176088044022,0.170474340073244,0.0475092983721134
3.53176588294147,0.233588650157004,0.0140272620642632
3.54177088544272,0.270300360555492,0.0913187374977909
3.55177588794397,0.128328294955841,0.0444246506045469
3.56178089044522,-0.027237132205415,0.10752442061833
3.57178589294647,-0.149723850802686,0.0265781586857003
3.58179089544772,-0.185769714350101,-0.0308308838089938
3.59179589794897,-0.227201537646748,0.0266551109707299
3.60180090045023,-0.282487352697899,0.108736656167328
3.61180590295148,-0.198778951794381,0.083164822192274
3.62181090545273,-0.061483543552307,0.0987555693443988
3.63181590795398,0.0499014324750072,-0.0191648072310929
3.64182091045523,0.190142779134544,0.117018496786344
3.65182591295648,0.228685797535319,0.0236017811932997
3.66183091545773,0.229149524432491,-0.0932511851716022
3.67183591795898,0.237563288914991,-0.0906282062125825
3.68184092046023,0.0945474481403938,-0.118542738809675
3.69184592296148,-0.0589810960647809,-0.0872673006805476
3.70185092546273,-0.195048678828576,-0.0255259353825655
3.71185592796398,-0.300622444530783,-0.0365413885356186
3.72186093046523,-0.300334718057989,0.0157823791046498
3.73186593296648,-0.18422867464621,-0.0434315063795692
3.74187093546773,-0.143525580896394,-0.0422033048062791
3.75187593796898,0.0184650079824844,0.0619858023048065
3.76188094047024,0.187341423098465,0.0808678385989143
3.77188594297149,0.323634124333243,-0.00349032652018411
3.78189094547274,0.392193450808273,0.15834896115396
3.79189594797399,0.310022952455878,0.0778299682030048
3.80190095047524,0.21566222253371,0.0932775934355932
3.81190595297649,0.0235066109937409,0.0234630931391692
3.82191095547774,-0.230005662921782,0.124630452611011
3.83191595797899,-0.250538761248131,0.131689602288408
3.84192096048024,-0.391606104234563,-0.0347422599020633
3.85192596298149,-0.33664333376127,0.045647807656773
3.86193096548274,-0.119405448734637,0.0744356321402088
3.87193596798399,0.0149802940007504,0.0651064540983979
3.88194097048524,0.127255534907283,-0.0388995803489657
3.89194597298649,0.236293687925181,-0.00744193616787287
3.90195097548774,0.375834123404059,-0.0171468485220799
3.91195597798899,0.423891747731504,-0.0453875831468087
3.92196098049025,0.383722052208084,-0.135258496041555
3.9319659829915,0.0897940322126092,-0.247133209924297
3.94197098549275,-0.0995620911419998,-0.147971012670972
3.951975987994,-0.269707725875596,-0.198706370756272
3.96198099049525,-0.275347791216676,-0.104760055853827
3.9719859929965,-0.491927221573018,-0.0829963438461978
3.98199099549775,-0.376277217934825,-0.0846917638298166
3.991995997999,-0.0397549691398689,-0.0270797162078554
4.00200100050025,-0.0294090837448139,0.0900135487490429
4.0120060030015,0.304424235160071,0.0981061677101883
4.02201100550275,0.311363218294076,0.156725953944916
4.032016008004,0.345496462886677,0.157901587465385
4.04202101050525,0.335739684566784,0.14386814136383
4.0520260130065,0.239442679804207,0.370054768547712
4.06203101550775,-0.0546590827523865,0.230261755452538
4.07203601800901,-0.131925963447047,0.166856564791511
4.08204102051026,-0.386158859053471,0.136935443568889
4.09204602301151,-0.364807397645084,0.134131175463107
4.10205102551276,-0.344637471378933,0.171490401224006
4.11205602801401,-0.199952210852899,0.127876944066103
4.12206103051526,-0.0622493295288401,-0.0606331854144657
4.13206603301651,0.0940069478042267,0.0321364396842731
4.14207103551776,0.39382103320228,-0.164284318264177
4.15207603801901,0.292975065920272,-0.154588119460873
4.16208104052026,0.472176903086603,-0.153493093358564
4.17208604302151,0.264976146385631,-0.347763307828252
4.18209104552276,0.063958386317481,-0.3633934269153
4.19209604802401,-0.00176580944399117,-0.381473350843887
4.20210105052526,-0.241941029102177,-0.27258174385405
4.21210605302651,-0.290876291710976,-0.267563339770595
4.22211105552776,-0.26711978581547,-0.216873136084696
4.23211605802901,-0.276810926730191,-0.0982141674534413
4.24212106053027,-0.124283054055951,-0.108705361386388
4.25212606303152,0.0157034435409388,0.0844099402871698
4.26213106553277,0.23829625396075,0.0881145004645564
4.27213606803402,0.257405731939473,0.331568296335237
4.28214107053527,0.215882267639436,0.344847945528836
4.29214607303652,0.225665904354725,0.289099583473523
4.30215107553777,0.15506536775926,0.405888621660825
4.31215607803902,0.0308382666625503,0.495598952755855
4.32216108054027,-0.146252897018808,0.445245151770795
4.33216608304152,-0.327933744760615,0.442484233926386
4.34217108554277,-0.342828963791476,0.360497038433557
4.35217608804402,-0.252454509661748,0.261610596622869
4.36218109054527,-0.261898175683855,0.189699194050258
4.37218609304652,0.0170449067903878,0.0042572846138426
4.38219109554777,0.153036668686695,0.0150232809561414
4.39219609804902,0.233024344326389,-0.247426544161653
4.40220110055028,0.28124609430526,-0.332376091387473
4.41220610305153,0.307083745574973,-0.474254723605909
4.42221110555278,0.174354296820536,-0.534931712344347
4.43221610805403,0.0780905698662901,-0.689225688124191
4.44222111055528,-0.073828424085063,-0.545114247081832
4.45222611305653,-0.238492969843775,-0.578025521186296
4.46223111555778,-0.227441338284452,-0.544778244906784
4.47223611805903,-0.20154341191798,-0.408752157899218
4.48224112056028,-0.150295590226496,-0.161274048616739
4.49224612306153,-0.110660342482954,-0.201232865825894
4.50225112556278,0.05765938262456,0.037849234083287
4.51225612806403,0.149373158725192,0.189786920582144
4.52226113056528,0.170014501611915,0.422596293885005
4.53226613306653,0.261567275577248,0.548926155061912
4.54227113556778,0.188160233829745,0.56944245200889
4.55227613806903,0.0353453862475538,0.766576102434093
4.56228114057029,-0.04504042518449,0.725432892136713
4.57228614307154,-0.129578843152409,0.793853714062526
4.58229114557279,-0.071350046611689,0.700140605784511
4.59229614807404,-0.17964071843603,0.485612126609496
4.60230115057529,-0.126269567318931,0.44150335995712
4.61230615307654,-0.138375019733437,0.285171752135603
4.62231115557779,0.0439243739793276,-0.00156102205567417
4.63231615807904,0.0457153937826099,-0.12486276188732
4.64232116058029,0.17790425423992,-0.352290641117484
4.65232616308154,0.047640343684773,-0.55222563075263
4.66233116558279,0.148259311033337,-0.619145243099984
4.67233616808404,0.103960844789075,-0.709503304918549
4.68234117058529,0.000103476036106706,-0.805046089006674
4.69234617308654,-0.05509327676738,-0.860378028834736
4.70235117558779,-0.00658893191601115,-0.810681625842155
4.71235617808905,-0.124613306704728,-0.686692407458184
4.7223611805903,-0.15879261474612,-0.698173207916486
4.73236618309155,-0.0933605174385029,-0.364514892887948
4.7423711855928,-0.0447766172994564,-0.258498987491148
4.75237618809405,0.0730767898816232,0.0341144772768549
4.7623811905953,0.0345488987623742,0.314078462942776
4.77238619309655,0.107826150074581,0.455710884135968
4.7823911955978,0.0498336165471588,0.586741437733771
4.79239619809905,0.159755832522045,0.828475584080172
4.8024012006003,0.0685428477581453,0.92692837674291
4.81240620310155,-0.040745351803906,0.906192873804192
4.8224112056028,-0.00647325583293488,0.882728448892584
4.83241620810405,-0.111176806996012,0.890993944243992
4.8424212106053,-0.0838827920965821,0.702012726561106
4.85242621310655,-0.0107625403381447,0.537624102341636
4.8624312156078,-0.0125202942606314,0.320784038328558
4.87243621810906,0.0316099760144409,-0.0030118506443615
4.88244122061031,0.0579817571531783,-0.208233804862309
4.89244622311156,0.067144215882985,-0.488535077745763
4.90245122561281,0.0792307361638798,-0.751470690548735
4.91245622811406,0.0291279374533554,-0.80330629158111
4.92246123061531,0.0459879854642336,-0.968667469705342
4.93246623311656,0.0707867199810556,-0.949325186580478
4.94247123561781,0.00502014313935048,-0.983805869002276
4.95247623811906,0.0384435238586938,-1.11521555714415
4.96248124062031,0.0259001391680304,-0.800289899429747
4.97248624312156,-0.0954813960098886,-0.591151532065538
4.98249124562281,-0.0563294730603615,-0.476224275847175
4.99249624812406,-0.064924122534404,-0.174014058437228
5.00250125062531,0.031174491859894,0.0689463814080075
5.01250625312656,-0.0160541762851715,0.300445331702445
5.02251125562781,0.0423805236839597,0.516526627039478
5.03251625812906,-0.0698328009209979,0.76442049050714
5.04252126063032,0.0671845560361409,0.869826194786453
5.05252626313157,0.0187493080739653,0.931571721273704
5.06253126563282,-0.0153347426441029,0.957415178844932
5.07253626813407,-0.11240888057087,1.06862763723205
5.08254127063532,0.00222123752008282,0.944781721265879
5.09254627313657,-0.106460537715834,0.754847160584498
5.10255127563782,0.0315327306083647,0.487631691195092
5.11255627813907,0.0147528052632856,0.270808741967247
5.12256128064032,0.0278851543236231,0.0984991041702009
5.13256628314157,0.0415996499849339,-0.14947378820542
5.14257128564282,0.00411582156591499,-0.395297845673106
5.15257628814407,0.0758498219399051,-0.594131834649831
5.16258129064532,-0.0275412177502545,-0.68204034593887
5.17258629314657,-0.032474251680747,-0.800955808971745
5.18259129564782,-0.0619430153028162,-0.815043476795904
5.19259629814907,0.0384036762682022,-0.815651747059655
5.20260130065033,0.0301992120592355,-0.829285337801056
5.21260630315158,-0.0209800192338033,-0.63341054450461
5.22261130565283,-0.0677423227776775,-0.52695271737443
5.23261630815408,-0.0302755317883635,-0.300399953543208
5.24262131065533,-0.0193664987839268,-0.0623054144628694
5.25262631315658,-0.00646577254474617,0.149033657724017
5.26263131565783,-0.0430087731117607,0.403124962873121
5.27263631815908,-0.02606461506673,0.559451628029374
5.28264132066033,0.034111218389072,0.727971775887988
5.29264632316158,-0.055188854940254,0.885669687424704
5.30265132566283,0.0503781178618195,0.885220364646428
5.31265632816408,-0.0758901750376649,0.942752336535989
5.32266133066533,-0.0244402472103068,0.930743053133098
5.33266633316658,-0.106708736263958,0.662913619066398
